directory_file_name,line_number,error_type,error_description
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\__test__\railFenceCipher.test.js,5:5,error,no-undef
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\__test__\railFenceCipher.test.js,5:38,error,no-magic-numbers
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\__test__\railFenceCipher.test.js,6:5,error,no-undef
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\__test__\railFenceCipher.test.js,6:43,error,no-magic-numbers
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\__test__\railFenceCipher.test.js,9:5,error,no-undef
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\__test__\railFenceCipher.test.js,9:63,error,no-magic-numbers
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\__test__\railFenceCipher.test.js,12:5,error,no-undef
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\__test__\railFenceCipher.test.js,12:51,error,no-magic-numbers
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\__test__\railFenceCipher.test.js,17:3,error,no-undef
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\__test__\railFenceCipher.test.js,18:5,error,no-undef
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\__test__\railFenceCipher.test.js,18:38,error,no-magic-numbers
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\__test__\railFenceCipher.test.js,19:5,error,no-undef
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\__test__\railFenceCipher.test.js,19:63,error,no-magic-numbers
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\__test__\railFenceCipher.test.js,22:5,error,no-undef
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\__test__\railFenceCipher.test.js,22:51,error,no-magic-numbers
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\__test__\railFenceCipher.test.js,25:5,error,no-undef
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\__test__\railFenceCipher.test.js,25:43,error,no-magic-numbers
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\__test__\railFenceCipher.test.js,30:3,error,no-undef
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\__test__\railFenceCipher.test.js,31:5,error,no-undef
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\__test__\railFenceCipher.test.js,31:38,error,no-magic-numbers
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\__test__\railFenceCipher.test.js,32:5,error,no-undef
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\__test__\railFenceCipher.test.js,32:66,error,no-magic-numbers
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\__test__\railFenceCipher.test.js,37:3,error,no-undef
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\__test__\railFenceCipher.test.js,38:5,error,no-undef
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\__test__\railFenceCipher.test.js,38:38,error,no-magic-numbers
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\__test__\railFenceCipher.test.js,39:5,error,no-undef
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\__test__\railFenceCipher.test.js,39:66,error,no-magic-numbers
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\railFenceCipher.js,36:1,error,indent
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\railFenceCipher.js,36:10,error,no-magic-numbers
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\railFenceCipher.js,37:1,error,indent
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\railFenceCipher.js,38:1,error,indent
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\railFenceCipher.js,39:1,error,indent
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\railFenceCipher.js,39:22,error,no-magic-numbers
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\railFenceCipher.js,40:1,error,indent
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\railFenceCipher.js,41:1,error,indent
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\railFenceCipher.js,42:1,error,indent
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\railFenceCipher.js,43:1,error,indent
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\railFenceCipher.js,44:1,error,indent
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\railFenceCipher.js,85:24,error,no-magic-numbers
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\railFenceCipher.js,125:24,error,no-magic-numbers
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\railFenceCipher.js,130:55,error,no-magic-numbers
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\railFenceCipher.js,136:52,error,no-magic-numbers
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\railFenceCipher.js,138:24,error,no-magic-numbers
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\railFenceCipher.js,139:24,error,no-magic-numbers
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\railFenceCipher.js,139:44,error,no-magic-numbers
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\railFenceCipher.js,232:14,error,no-magic-numbers
javascript-algorithms\src\algorithms\cryptography\rail-fence-cipher\railFenceCipher.js,232:17,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,6:1,error,no-undef
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,7:3,error,no-undef
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,26:5,error,no-undef
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,26:47,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,27:5,error,no-undef
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,27:34,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,28:5,error,no-undef
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,28:34,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,31:3,error,no-undef
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,52:5,error,no-undef
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,52:47,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,53:5,error,no-undef
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,53:34,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,56:3,error,no-undef
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,80:5,error,no-undef
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,80:47,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,81:5,error,no-undef
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,81:34,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,84:3,error,no-undef
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,84:50,error,max-statements
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,119:5,error,no-undef
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,119:47,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,120:5,error,no-undef
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,120:34,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,121:5,error,no-undef
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,121:34,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,122:5,error,no-undef
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,122:34,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,123:5,error,no-undef
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,123:34,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,126:3,error,no-undef
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,126:89,error,max-statements
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,161:5,error,no-undef
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,161:47,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,162:5,error,no-undef
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,162:34,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,163:5,error,no-undef
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,163:34,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,164:5,error,no-undef
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,164:34,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,165:5,error,no-undef
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,165:34,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,168:3,error,no-undef
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,192:5,error,no-undef
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,192:47,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,193:5,error,no-undef
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,193:34,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,194:5,error,no-undef
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,194:34,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,197:3,error,no-undef
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,229:5,error,no-undef
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,229:47,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,230:5,error,no-undef
javascript-algorithms\src\algorithms\graph\articulation-points\__test__\articulationPoints.test.js,230:34,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\articulation-points\articulationPoints.js,33:46,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\articulation-points\articulationPoints.js,42:24,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\articulation-points\articulationPoints.js,88:77,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\bellman-ford\__test__\bellmanFord.test.js,6:1,error,no-undef
javascript-algorithms\src\algorithms\graph\bellman-ford\__test__\bellmanFord.test.js,7:3,error,no-undef
javascript-algorithms\src\algorithms\graph\bellman-ford\__test__\bellmanFord.test.js,7:72,error,max-statements
javascript-algorithms\src\algorithms\graph\bellman-ford\__test__\bellmanFord.test.js,17:52,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\bellman-ford\__test__\bellmanFord.test.js,18:52,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\bellman-ford\__test__\bellmanFord.test.js,19:52,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\bellman-ford\__test__\bellmanFord.test.js,20:52,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\bellman-ford\__test__\bellmanFord.test.js,21:52,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\bellman-ford\__test__\bellmanFord.test.js,22:52,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\bellman-ford\__test__\bellmanFord.test.js,23:52,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\bellman-ford\__test__\bellmanFord.test.js,24:52,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\bellman-ford\__test__\bellmanFord.test.js,25:52,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\bellman-ford\__test__\bellmanFord.test.js,26:52,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\bellman-ford\__test__\bellmanFord.test.js,27:52,error,no-magic-numbers
javascript-algorithms\src\algorithms\graph\bellman-ford\__test__\bellmanFord.test.js,28:52,error,no-magic-numbers
