directory_file_name,line_number,error_type,error_description
vuepress-master\packages\@vuepress\core\lib\node\__tests__\plugin-api\PluginUtil.spec.js,17:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\plugin-api\PluginUtil.spec.js,18:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\plugin-api\PluginUtil.spec.js,21:3,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\plugin-api\PluginUtil.spec.js,22:20,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\plugin-api\PluginUtil.spec.js,27:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\plugin-api\PluginUtil.spec.js,28:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\plugin-api\PluginUtil.spec.js,29:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\plugin-api\PluginUtil.spec.js,30:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\plugin-api\PluginUtil.spec.js,31:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\plugin-api\PluginUtil.spec.js,31:44,error,no-magic-numbers
vuepress-master\packages\@vuepress\core\lib\node\__tests__\plugin-api\PluginUtil.spec.js,32:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\plugin-api\PluginUtil.spec.js,32:30,error,no-magic-numbers
vuepress-master\packages\@vuepress\core\lib\node\__tests__\plugin-api\PluginUtil.spec.js,32:33,error,no-magic-numbers
vuepress-master\packages\@vuepress\core\lib\node\__tests__\plugin-api\PluginUtil.spec.js,33:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\plugin-api\PluginUtil.spec.js,33:52,error,no-magic-numbers
vuepress-master\packages\@vuepress\core\lib\node\__tests__\plugin-api\PluginUtil.spec.js,33:55,error,no-magic-numbers
vuepress-master\packages\@vuepress\core\lib\node\__tests__\plugin-api\PluginUtil.spec.js,36:3,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\plugin-api\PluginUtil.spec.js,37:20,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\plugin-api\PluginUtil.spec.js,42:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\plugin-api\PluginUtil.spec.js,42:30,error,no-magic-numbers
vuepress-master\packages\@vuepress\core\lib\node\__tests__\plugin-api\PluginUtil.spec.js,42:33,error,no-magic-numbers
vuepress-master\packages\@vuepress\core\lib\node\__tests__\plugin-api\PluginUtil.spec.js,43:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\plugin-api\PluginUtil.spec.js,43:52,error,no-magic-numbers
vuepress-master\packages\@vuepress\core\lib\node\__tests__\plugin-api\PluginUtil.spec.js,43:55,error,no-magic-numbers
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\App.spec.js,12:1,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\App.spec.js,13:3,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\App.spec.js,22:7,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,13:1,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,25:1,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,26:3,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,29:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,30:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,31:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,34:3,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,39:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,40:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,43:3,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,50:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,53:3,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,65:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,69:1,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,70:3,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,73:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,74:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,77:3,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,81:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,82:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,85:3,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,90:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,91:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,97:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,101:1,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,102:3,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,107:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,108:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,109:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,110:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,114:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,115:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,118:3,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,124:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,125:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,128:3,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,134:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,135:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,136:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,137:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,138:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,139:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,142:3,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,147:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,150:3,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,155:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,158:3,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,164:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,168:1,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,169:3,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,172:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,175:3,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,180:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,183:3,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,188:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,192:1,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,193:3,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,198:16,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,202:16,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,207:38,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,210:3,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,215:16,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,219:16,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,224:14,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,228:43,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,231:3,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,232:26,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,238:11,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,240:14,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,243:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,247:1,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,248:3,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,253:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,256:3,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,261:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,264:3,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,271:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,278:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,281:3,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,285:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,288:3,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,291:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\Page.spec.js,296:5,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\prepare\util.js,15:36,error,no-return-await
vuepress-master\packages\@vuepress\core\lib\node\__tests__\theme-api\index.spec.js,1:1,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\theme-api\index.spec.js,2:1,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\theme-api\index.spec.js,21:1,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\theme-api\index.spec.js,22:3,error,no-undef
vuepress-master\packages\@vuepress\core\lib\node\__tests__\theme-api\index.spec.js,22:27,error,require-await
vuepress-master\packages\@vuepress\core\lib\node\build\index.js,42:18,error,prefer-template
vuepress-master\packages\@vuepress\core\lib\node\build\index.js,53:16,error,max-statements
vuepress-master\packages\@vuepress\core\lib\node\build\index.js,99:51,error,no-magic-numbers
vuepress-master\packages\@vuepress\core\lib\node\build\index.js,101:28,error,no-await-in-loop
vuepress-master\packages\@vuepress\core\lib\node\build\index.js,103:1,error,indent
