directory_file_name,line_number,error_type,error_description
graphql-js-main\resources\build-npm.ts,40:36,error,no-magic-numbers
graphql-js-main\resources\build-npm.ts,48:81,error,no-magic-numbers
graphql-js-main\resources\build-npm.ts,63:21,error,prefer-template
graphql-js-main\resources\build-npm.ts,71:36,error,no-magic-numbers
graphql-js-main\resources\build-npm.ts,71:54,error,no-magic-numbers
graphql-js-main\resources\build-npm.ts,95:30,error,prefer-template
graphql-js-main\resources\change-extension-in-import-paths.ts,62:11,error,prefer-template
graphql-js-main\resources\diff-npm-package.ts,17:33,error,no-magic-numbers
graphql-js-main\resources\diff-npm-package.ts,19:19,error,no-magic-numbers
graphql-js-main\resources\eslint-internal-rules\only-ascii.js,22:21,error,no-magic-numbers
graphql-js-main\resources\eslint-internal-rules\only-ascii.js,34:50,error,no-magic-numbers
graphql-js-main\resources\gen-changelog.ts,38:16,error,no-magic-numbers
graphql-js-main\resources\gen-changelog.ts,43:16,error,no-magic-numbers
graphql-js-main\resources\gen-changelog.ts,52:16,error,no-magic-numbers
graphql-js-main\resources\gen-changelog.ts,58:1,error,max-statements
graphql-js-main\resources\gen-changelog.ts,58:1,error,complexity
graphql-js-main\resources\gen-changelog.ts,63:30,error,no-magic-numbers
graphql-js-main\resources\gen-changelog.ts,81:27,error,no-magic-numbers
graphql-js-main\resources\gen-changelog.ts,84:25,error,no-magic-numbers
graphql-js-main\resources\gen-changelog.ts,90:26,error,no-magic-numbers
graphql-js-main\resources\gen-changelog.ts,103:54,error,no-magic-numbers
graphql-js-main\resources\gen-changelog.ts,137:22,error,prefer-template
graphql-js-main\resources\gen-changelog.ts,146:7,error,prefer-template
graphql-js-main\resources\gen-changelog.ts,153:21,error,prefer-template
graphql-js-main\resources\gen-changelog.ts,153:68,error,no-magic-numbers
graphql-js-main\resources\gen-changelog.ts,204:56,error,prefer-template
graphql-js-main\resources\gen-changelog.ts,264:38,error,prefer-template
graphql-js-main\resources\gen-changelog.ts,273:32,error,no-magic-numbers
graphql-js-main\resources\gen-changelog.ts,282:30,error,no-magic-numbers
graphql-js-main\resources\gen-changelog.ts,288:24,error,no-magic-numbers
graphql-js-main\resources\gen-changelog.ts,306:42,error,no-magic-numbers
graphql-js-main\resources\gen-changelog.ts,307:43,error,no-magic-numbers
graphql-js-main\resources\gen-version.ts,6:19,error,prefer-template
graphql-js-main\resources\gen-version.ts,28:1,error,indent
graphql-js-main\resources\gen-version.ts,29:1,error,indent
graphql-js-main\resources\inline-invariant.ts,27:56,error,no-magic-numbers
graphql-js-main\resources\integration-test.ts,35:16,error,no-magic-numbers
graphql-js-main\resources\utils.ts,100:16,error,no-magic-numbers
graphql-js-main\resources\utils.ts,100:21,error,no-magic-numbers
graphql-js-main\resources\utils.ts,100:28,error,no-magic-numbers
graphql-js-main\resources\utils.ts,106:25,error,no-magic-numbers
graphql-js-main\resources\utils.ts,122:25,error,no-magic-numbers
graphql-js-main\resources\utils.ts,144:8,error,max-statements
graphql-js-main\resources\utils.ts,151:39,error,no-magic-numbers
graphql-js-main\resources\utils.ts,152:28,error,prefer-template
graphql-js-main\resources\utils.ts,165:20,error,no-magic-numbers
graphql-js-main\resources\utils.ts,166:19,error,prefer-template
graphql-js-main\resources\utils.ts,168:71,error,no-magic-numbers
graphql-js-main\resources\utils.ts,172:26,error,no-magic-numbers
graphql-js-main\resources\utils.ts,172:33,error,no-magic-numbers
graphql-js-main\resources\utils.ts,176:5,error,prefer-template
graphql-js-main\resources\utils.ts,176:13,error,no-magic-numbers
graphql-js-main\resources\utils.ts,176:27,error,no-magic-numbers
graphql-js-main\resources\utils.ts,179:62,error,no-magic-numbers
graphql-js-main\resources\utils.ts,180:62,error,no-magic-numbers
graphql-js-main\resources\utils.ts,183:7,error,prefer-template
graphql-js-main\resources\utils.ts,187:42,error,no-magic-numbers
graphql-js-main\resources\utils.ts,188:19,error,prefer-template
graphql-js-main\resources\utils.ts,188:32,error,no-magic-numbers
graphql-js-main\resources\utils.ts,188:39,error,no-magic-numbers
graphql-js-main\resources\utils.ts,188:53,error,no-magic-numbers
graphql-js-main\resources\utils.ts,190:5,error,prefer-template
graphql-js-main\resources\utils.ts,237:39,error,prefer-template
graphql-js-main\resources\utils.ts,250:32,error,no-magic-numbers
graphql-js-main\resources\utils.ts,251:5,error,prefer-template
graphql-js-main\src\__testUtils__\dedent.ts,15:39,error,prefer-template
graphql-js-main\src\__testUtils__\dedent.ts,35:21,error,no-magic-numbers
graphql-js-main\src\__testUtils__\dedent.ts,38:23,error,no-magic-numbers
graphql-js-main\src\__testUtils__\genFuzzStrings.ts,21:24,error,no-magic-numbers
graphql-js-main\src\__testUtils__\genFuzzStrings.ts,24:40,error,no-mixed-operators
graphql-js-main\src\__testUtils__\genFuzzStrings.ts,24:58,error,no-mixed-operators
graphql-js-main\src\__testUtils__\genFuzzStrings.ts,24:60,error,no-magic-numbers
graphql-js-main\src\__tests__\starWarsData.ts,43:15,error,no-magic-numbers
graphql-js-main\src\__tests__\starWarsData.ts,43:18,error,no-magic-numbers
graphql-js-main\src\__tests__\starWarsData.ts,43:21,error,no-magic-numbers
graphql-js-main\src\__tests__\starWarsData.ts,52:15,error,no-magic-numbers
graphql-js-main\src\__tests__\starWarsData.ts,52:18,error,no-magic-numbers
graphql-js-main\src\__tests__\starWarsData.ts,52:21,error,no-magic-numbers
graphql-js-main\src\__tests__\starWarsData.ts,61:15,error,no-magic-numbers
graphql-js-main\src\__tests__\starWarsData.ts,61:18,error,no-magic-numbers
graphql-js-main\src\__tests__\starWarsData.ts,61:21,error,no-magic-numbers
graphql-js-main\src\__tests__\starWarsData.ts,69:15,error,no-magic-numbers
graphql-js-main\src\__tests__\starWarsData.ts,69:18,error,no-magic-numbers
graphql-js-main\src\__tests__\starWarsData.ts,69:21,error,no-magic-numbers
graphql-js-main\src\__tests__\starWarsData.ts,78:15,error,no-magic-numbers
graphql-js-main\src\__tests__\starWarsData.ts,94:15,error,no-magic-numbers
graphql-js-main\src\__tests__\starWarsData.ts,94:18,error,no-magic-numbers
graphql-js-main\src\__tests__\starWarsData.ts,94:21,error,no-magic-numbers
graphql-js-main\src\__tests__\starWarsData.ts,103:15,error,no-magic-numbers
graphql-js-main\src\__tests__\starWarsData.ts,103:18,error,no-magic-numbers
graphql-js-main\src\__tests__\starWarsData.ts,103:21,error,no-magic-numbers
graphql-js-main\src\__tests__\starWarsData.ts,134:19,error,no-magic-numbers
graphql-js-main\src\__tests__\starWarsQuery-test.ts,453:39,error,no-magic-numbers
graphql-js-main\src\__tests__\starWarsQuery-test.ts,458:39,error,no-magic-numbers
graphql-js-main\src\__tests__\starWarsQuery-test.ts,463:39,error,no-magic-numbers
graphql-js-main\src\__tests__\starWarsSchema.ts,133:1,error,indent
graphql-js-main\src\__tests__\starWarsSchema.ts,134:1,error,indent
graphql-js-main\src\__tests__\starWarsSchema.ts,135:1,error,indent
graphql-js-main\src\__tests__\starWarsSchema.ts,136:1,error,indent
graphql-js-main\src\__tests__\version-test.ts,17:46,error,no-magic-numbers
graphql-js-main\src\__tests__\version-test.ts,18:46,error,no-magic-numbers
graphql-js-main\src\__tests__\version-test.ts,19:46,error,no-magic-numbers
graphql-js-main\src\__tests__\version-test.ts,24:1,error,indent
graphql-js-main\src\__tests__\version-test.ts,25:1,error,indent
graphql-js-main\src\__tests__\version-test.ts,26:1,error,indent
graphql-js-main\src\__tests__\version-test.ts,26:12,error,no-magic-numbers
graphql-js-main\src\__tests__\version-test.ts,27:1,error,indent
graphql-js-main\src\__tests__\version-test.ts,28:1,error,indent
graphql-js-main\src\__tests__\version-test.ts,29:1,error,indent
graphql-js-main\src\__tests__\version-test.ts,30:1,error,indent
graphql-js-main\src\__tests__\version-test.ts,31:1,error,indent
graphql-js-main\src\__tests__\version-test.ts,31:12,error,no-magic-numbers
graphql-js-main\src\__tests__\version-test.ts,32:1,error,indent
graphql-js-main\src\__tests__\version-test.ts,33:1,error,indent
graphql-js-main\src\__tests__\version-test.ts,34:1,error,indent
graphql-js-main\src\__tests__\version-test.ts,35:1,error,indent
graphql-js-main\src\__tests__\version-test.ts,36:1,error,indent
graphql-js-main\src\__tests__\version-test.ts,37:1,error,indent
graphql-js-main\src\__tests__\version-test.ts,37:21,error,prefer-template
graphql-js-main\src\error\GraphQLError.ts,91:14,error,complexity
graphql-js-main\src\error\GraphQLError.ts,113:45,error,no-magic-numbers
graphql-js-main\src\error\GraphQLError.ts,172:21,error,prefer-template
graphql-js-main\src\error\GraphQLError.ts,177:19,error,prefer-template
graphql-js-main\src\error\GraphQLError.ts,201:74,error,no-magic-numbers
graphql-js-main\src\error\GraphQLError.ts,212:50,error,no-magic-numbers
graphql-js-main\src\error\__tests__\GraphQLError-test.ts,18:39,error,no-magic-numbers
graphql-js-main\src\error\__tests__\GraphQLError-test.ts,20:57,error,no-magic-numbers
graphql-js-main\src\error\__tests__\GraphQLError-test.ts,44:19,error,no-magic-numbers
graphql-js-main\src\error\__tests__\GraphQLError-test.ts,44:22,error,no-magic-numbers
graphql-js-main\src\error\__tests__\GraphQLError-test.ts,44:25,error,no-magic-numbers
graphql-js-main\src\error\__tests__\GraphQLError-test.ts,89:19,error,no-magic-numbers
graphql-js-main\src\error\__tests__\GraphQLError-test.ts,99:19,error,no-magic-numbers
graphql-js-main\src\error\__tests__\GraphQLError-test.ts,109:19,error,no-magic-numbers
graphql-js-main\src\error\__tests__\GraphQLError-test.ts,130:61,error,no-magic-numbers
graphql-js-main\src\error\__tests__\GraphQLError-test.ts,134:19,error,no-magic-numbers
graphql-js-main\src\error\__tests__\GraphQLError-test.ts,185:41,error,no-magic-numbers
graphql-js-main\src\error\__tests__\GraphQLError-test.ts,191:27,error,no-magic-numbers
graphql-js-main\src\error\__tests__\GraphQLError-test.ts,201:40,error,no-magic-numbers
graphql-js-main\src\error\__tests__\GraphQLError-test.ts,249:34,error,no-magic-numbers
graphql-js-main\src\error\__tests__\GraphQLError-test.ts,251:31,error,no-magic-numbers
graphql-js-main\src\error\__tests__\GraphQLError-test.ts,263:34,error,no-magic-numbers
graphql-js-main\src\error\__tests__\GraphQLError-test.ts,265:31,error,no-magic-numbers
graphql-js-main\src\error\__tests__\GraphQLError-test.ts,291:60,error,no-magic-numbers
graphql-js-main\src\error\__tests__\GraphQLError-test.ts,295:22,error,no-magic-numbers
graphql-js-main\src\error\__tests__\locatedError-test.ts,9:56,error,no-magic-numbers
graphql-js-main\src\execution\IncrementalPublisher.ts,1:1,error,max-classes-per-file
graphql-js-main\src\execution\IncrementalPublisher.ts,185:21,error,no-magic-numbers
graphql-js-main\src\execution\IncrementalPublisher.ts,240:52,error,no-magic-numbers
graphql-js-main\src\execution\IncrementalPublisher.ts,312:45,error,no-magic-numbers
graphql-js-main\src\execution\IncrementalPublisher.ts,314:24,error,no-magic-numbers
graphql-js-main\src\execution\IncrementalPublisher.ts,402:1,error,indent
graphql-js-main\src\execution\IncrementalPublisher.ts,422:36,error,no-magic-numbers
graphql-js-main\src\execution\IncrementalPublisher.ts,515:42,error,no-magic-numbers
graphql-js-main\src\execution\IncrementalPublisher.ts,516:32,error,no-magic-numbers
graphql-js-main\src\execution\IncrementalPublisher.ts,516:58,error,no-magic-numbers
graphql-js-main\src\execution\IncrementalPublisher.ts,534:26,error,max-statements
graphql-js-main\src\execution\IncrementalPublisher.ts,534:26,error,complexity
graphql-js-main\src\execution\IncrementalPublisher.ts,564:65,error,no-magic-numbers
graphql-js-main\src\execution\IncrementalPublisher.ts,575:52,error,no-magic-numbers
graphql-js-main\src\execution\IncrementalPublisher.ts,584:52,error,no-magic-numbers
graphql-js-main\src\execution\IncrementalPublisher.ts,592:63,error,no-magic-numbers
graphql-js-main\src\execution\IncrementalPublisher.ts,637:26,error,no-magic-numbers
graphql-js-main\src\execution\IncrementalPublisher.ts,652:41,error,no-magic-numbers
graphql-js-main\src\execution\IncrementalPublisher.ts,669:48,error,no-magic-numbers
graphql-js-main\src\execution\IncrementalPublisher.ts,672:68,error,no-magic-numbers
graphql-js-main\src\execution\IncrementalPublisher.ts,673:46,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\abstract-test.ts,221:26,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\abstract-test.ts,226:26,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\abstract-test.ts,429:26,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\abstract-test.ts,434:26,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\defer-test.ts,157:38,error,max-statements
graphql-js-main\src\execution\__tests__\defer-test.ts,753:48,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\defer-test.ts,754:48,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\defer-test.ts,755:48,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\defer-test.ts,1479:47,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\defer-test.ts,1548:34,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\defer-test.ts,1553:34,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\defer-test.ts,1558:34,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\defer-test.ts,1847:48,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\defer-test.ts,1848:48,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\defer-test.ts,1849:48,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\defer-test.ts,1900:48,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\defer-test.ts,1901:48,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\defer-test.ts,1902:48,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\defer-test.ts,1947:24,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\defer-test.ts,1964:37,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\executor-test.ts,33:52,error,max-statements
graphql-js-main\src\execution\__tests__\executor-test.ts,43:30,error,prefer-template
graphql-js-main\src\execution\__tests__\executor-test.ts,227:44,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\executor-test.ts,239:53,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\executor-test.ts,423:41,error,no-promise-executor-return
graphql-js-main\src\execution\__tests__\executor-test.ts,427:11,error,no-promise-executor-return
graphql-js-main\src\execution\__tests__\executor-test.ts,497:41,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\executor-test.ts,502:41,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\executor-test.ts,1018:41,error,no-promise-executor-return
graphql-js-main\src\execution\__tests__\executor-test.ts,1020:41,error,no-promise-executor-return
graphql-js-main\src\execution\__tests__\executor-test.ts,1184:30,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,44:13,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,127:35,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,139:35,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,159:35,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,168:31,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,186:31,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,203:23,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,214:31,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,221:35,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,223:35,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,229:29,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,234:27,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,234:36,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,237:27,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,237:36,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,283:24,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,283:27,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,286:27,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,286:30,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,289:27,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,289:30,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,292:27,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,292:30,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,295:27,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,295:30,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,300:24,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,300:33,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,305:29,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,310:27,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,310:36,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,313:27,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,313:36,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,352:24,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,352:45,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,357:29,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,362:27,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,362:36,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,366:27,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\lists-test.ts,366:36,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,12:13,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,13:13,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,14:13,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,29:20,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,29:23,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,29:26,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,37:28,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,38:31,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,60:13,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,61:13,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,62:13,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,71:35,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,71:38,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,71:41,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,76:13,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,77:13,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,78:13,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,95:15,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,97:15,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,98:15,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,128:20,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,128:23,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,128:26,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,135:29,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,138:34,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,150:33,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,192:20,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,192:23,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,192:26,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,199:29,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,202:34,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,222:15,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,224:15,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,225:15,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,273:15,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,275:15,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,276:15,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,279:15,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,299:15,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,300:25,error,prefer-template
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,308:11,error,no-magic-numbers
graphql-js-main\src\execution\__tests__\mapAsyncIterable-test.ts,309:36,error,prefer-template
