directory_file_name,line_number,error_type,error_description
axios-1.x\dist\axios.js,2348:31,error,prefer-template
axios-1.x\dist\axios.js,2352:44,error,no-magic-numbers
axios-1.x\dist\axios.js,2353:24,error,no-magic-numbers
axios-1.x\dist\axios.js,2354:27,error,no-magic-numbers
axios-1.x\dist\axios.js,2357:43,error,no-magic-numbers
axios-1.x\dist\axios.js,2357:47,error,prefer-template
axios-1.x\dist\axios.js,2357:100,error,prefer-template
axios-1.x\dist\axios.js,2357:127,error,no-magic-numbers
axios-1.x\dist\axios.js,2358:30,error,prefer-template
axios-1.x\dist\axios.js,2394:61,error,no-magic-numbers
axios-1.x\dist\axios.js,2518:40,error,no-mixed-operators
axios-1.x\dist\axios.js,2518:69,error,no-mixed-operators
axios-1.x\dist\axios.js,2530:41,error,prefer-template
axios-1.x\dist\axios.js,2530:52,error,no-magic-numbers
axios-1.x\dist\axios.js,2546:14,error,prefer-template
axios-1.x\dist\axios.js,2546:97,error,prefer-template
axios-1.x\dist\axios.js,2552:49,error,prefer-template
axios-1.x\dist\axios.js,2552:82,error,prefer-template
axios-1.x\dist\axios.js,2557:41,error,prefer-template
axios-1.x\dist\axios.js,2579:18,error,no-magic-numbers
axios-1.x\dist\axios.js,2586:32,error,prefer-template
axios-1.x\dist\axios.js,2591:30,error,prefer-template
axios-1.x\dist\axios.js,2629:14,error,max-statements
axios-1.x\dist\axios.js,2629:14,error,complexity
axios-1.x\dist\axios.js,2703:13,error,no-magic-numbers
axios-1.x\dist\axios.js,2719:13,error,no-magic-numbers
axios-1.x\dist\axios.js,2762:21,error,prefer-template
axios-1.x\dist\axios.js,2789:22,error,no-magic-numbers
axios-1.x\dist\axios.js,2856:23,error,no-magic-numbers
axios-1.x\dist\axios.js,2857:41,error,no-magic-numbers
axios-1.x\dist\axios.js,2986:38,error,no-magic-numbers
axios-1.x\dist\axios.js,2987:19,error,no-magic-numbers
axios-1.x\dist\axios.js,2988:21,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:115,error,no-undef
axios-1.x\dist\axios.min.js,1:126,error,no-undef
axios-1.x\dist\axios.min.js,1:184,error,no-undef
axios-1.x\dist\axios.min.js,1:207,error,max-statements
axios-1.x\dist\axios.min.js,1:207,error,complexity
axios-1.x\dist\axios.min.js,1:546,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:561,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:827,error,no-func-assign
axios-1.x\dist\axios.min.js,1:1213,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:1231,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:1259,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:1398,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:1483,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:1499,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:1511,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:1553,error,complexity
axios-1.x\dist\axios.min.js,1:1612,error,no-mixed-operators
axios-1.x\dist\axios.min.js,1:1632,error,no-mixed-operators
axios-1.x\dist\axios.min.js,1:1684,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:1689,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:1773,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:1789,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:1850,error,no-unsafe-finally
axios-1.x\dist\axios.min.js,1:2225,error,no-mixed-operators
axios-1.x\dist\axios.min.js,1:2251,error,no-mixed-operators
axios-1.x\dist\axios.min.js,1:2400,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:2402,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:2579,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:3063,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:3065,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:3398,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:3449,error,no-mixed-operators
axios-1.x\dist\axios.min.js,1:3482,error,no-mixed-operators
axios-1.x\dist\axios.min.js,1:3650,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:3658,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:3672,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:3685,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:3713,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:3772,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:3892,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:4009,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:4136,error,no-undef
axios-1.x\dist\axios.min.js,1:4168,error,no-undef
axios-1.x\dist\axios.min.js,1:4534,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:4956,error,no-mixed-operators
axios-1.x\dist\axios.min.js,1:4979,error,no-mixed-operators
axios-1.x\dist\axios.min.js,1:4979,error,no-mixed-operators
axios-1.x\dist\axios.min.js,1:4992,error,no-mixed-operators
axios-1.x\dist\axios.min.js,1:5016,error,no-mixed-operators
axios-1.x\dist\axios.min.js,1:5045,error,no-mixed-operators
axios-1.x\dist\axios.min.js,1:5272,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:5280,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:5518,error,no-mixed-operators
axios-1.x\dist\axios.min.js,1:5524,error,no-mixed-operators
axios-1.x\dist\axios.min.js,1:5570,error,no-mixed-operators
axios-1.x\dist\axios.min.js,1:5578,error,no-mixed-operators
axios-1.x\dist\axios.min.js,1:5776,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:5784,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:5798,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:5811,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:6026,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:6047,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:6062,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:6262,error,complexity
axios-1.x\dist\axios.min.js,1:6378,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:6389,error,no-mixed-operators
axios-1.x\dist\axios.min.js,1:6400,error,no-mixed-operators
axios-1.x\dist\axios.min.js,1:6425,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:6431,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:6563,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:6635,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:6769,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:6912,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:6917,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:7120,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:7175,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:7209,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:7238,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:7277,error,prefer-template
axios-1.x\dist\axios.min.js,1:7406,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:7764,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:7772,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:7786,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:7799,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:7802,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:7824,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:7832,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:7846,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:7859,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:7918,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:8086,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:8139,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:8230,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:8262,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:8279,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:9324,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:9668,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:9670,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:9755,error,prefer-template
axios-1.x\dist\axios.min.js,1:10002,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:10010,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:10021,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:10025,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:10129,error,no-mixed-operators
axios-1.x\dist\axios.min.js,1:10155,error,no-mixed-operators
axios-1.x\dist\axios.min.js,1:10514,error,complexity
axios-1.x\dist\axios.min.js,1:10602,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:10604,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:10648,error,no-mixed-operators
axios-1.x\dist\axios.min.js,1:10697,error,no-mixed-operators
axios-1.x\dist\axios.min.js,1:10697,error,no-mixed-operators
axios-1.x\dist\axios.min.js,1:10736,error,no-mixed-operators
axios-1.x\dist\axios.min.js,1:10833,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:10862,error,prefer-template
axios-1.x\dist\axios.min.js,1:10879,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:10922,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:11114,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:11144,error,prefer-template
axios-1.x\dist\axios.min.js,1:11229,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:11806,error,no-mixed-operators
axios-1.x\dist\axios.min.js,1:11816,error,no-mixed-operators
axios-1.x\dist\axios.min.js,1:11841,error,no-cond-assign
axios-1.x\dist\axios.min.js,1:11934,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:11953,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:11963,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:12168,error,prefer-template
axios-1.x\dist\axios.min.js,1:12172,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:12184,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:12440,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:12705,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:12726,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:12749,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:12767,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:13095,error,no-undef
axios-1.x\dist\axios.min.js,1:13165,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:13210,error,no-undef
axios-1.x\dist\axios.min.js,1:13226,error,no-undef
axios-1.x\dist\axios.min.js,1:13264,error,no-undef
axios-1.x\dist\axios.min.js,1:13480,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:13610,error,no-mixed-operators
axios-1.x\dist\axios.min.js,1:13628,error,no-mixed-operators
axios-1.x\dist\axios.min.js,1:13737,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:13959,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:13967,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:13973,error,no-magic-numbers
axios-1.x\dist\axios.min.js,1:13987,error,no-magic-numbers
